2.575680000000000192e+00,1.086036000000000001e+01,9.608879999999999200e+00,1.800000000000000000e+01,2.870000000000000000e+02
1.094016000000000233e+01,4.645960000000000534e+00,2.562500000000000000e+01,2.400000000000000000e+01,3.570000000000000000e+02
7.559360000000001634e+00,9.137880000000000891e+00,1.170880000000000143e+00,2.000000000000000000e+01,3.600000000000000000e+01
7.601599999999999469e+00,6.201160000000000672e+00,3.308523999999999887e+01,3.400000000000000000e+01,2.860000000000000000e+02
8.493720000000001491e+00,1.035104000000000113e+01,2.065240000000000364e+01,1.700000000000000000e+01,2.680000000000000000e+02
5.285080000000000666e+00,3.529399999999999871e+00,4.281719999999999970e+00,2.300000000000000000e+01,3.890000000000000000e+02
1.249339999999999939e+01,7.312720000000000553e+00,2.898892000000000380e+01,3.000000000000000000e+01,2.850000000000000000e+02
1.450183999999999962e+01,1.007788000000000039e+01,1.548359999999999914e+01,1.300000000000000000e+01,7.000000000000000000e+00
1.675011999999999901e+01,3.605920000000000680e+00,5.241839999999999833e+00,2.000000000000000000e+00,4.060000000000000000e+02
1.328056000000000125e+01,3.199679999999999858e+00,8.783879999999999910e+00,4.000000000000000000e+00,2.260000000000000000e+02
3.490880000000000205e+00,1.650447999999999737e+01,5.196200000000000152e+00,2.500000000000000000e+01,1.760000000000000000e+02
1.662404000000000082e+01,1.258583999999999925e+01,3.307256000000000284e+01,3.500000000000000000e+01,1.560000000000000000e+02
1.926440000000000197e+01,6.983239999999999448e+00,4.828359999999999985e+00,1.200000000000000000e+01,4.600000000000000000e+01
1.293003999999999998e+01,8.254200000000000870e+00,2.296771999999999991e+01,2.700000000000000000e+01,3.920000000000000000e+02
7.809200000000000585e+00,1.405812000000000062e+01,2.424056000000000211e+01,3.300000000000000000e+01,1.960000000000000000e+02
1.389499999999999957e+01,8.986360000000001236e+00,2.837432000000000087e+01,3.000000000000000000e+01,6.000000000000000000e+00
7.646320000000000228e+00,1.472092000000000134e+01,1.204760000000000053e+00,2.800000000000000000e+01,2.130000000000000000e+02
5.492320000000001201e+00,1.242615999999999943e+01,3.252044000000000068e+01,3.700000000000000000e+01,3.140000000000000000e+02
1.265256000000000114e+01,1.445364000000000182e+01,1.477912000000000070e+01,9.000000000000000000e+00,2.500000000000000000e+01
8.057280000000000442e+00,9.921880000000001587e+00,2.272464000000000084e+01,2.100000000000000000e+01,1.900000000000000000e+01
7.528800000000000381e+00,7.023880000000000123e+00,3.013044000000000011e+01,3.700000000000000000e+01,1.700000000000000000e+01
1.566760000000000019e+01,1.233152000000000115e+01,1.208239999999999981e+00,1.000000000000000000e+01,3.620000000000000000e+02
1.876312000000000069e+01,7.618639999999999191e+00,7.454920000000000435e+00,1.000000000000000000e+00,2.450000000000000000e+02
8.866280000000001493e+00,1.045616000000000234e+01,1.096400000000000041e+00,2.000000000000000000e+01,2.000000000000000000e+00
1.561772000000000027e+01,1.432800000000000118e+01,3.476271999999999451e+01,3.500000000000000000e+01,2.240000000000000000e+02
1.293395999999999901e+01,1.375380000000000180e+01,1.655272000000000077e+01,9.000000000000000000e+00,1.880000000000000000e+02
